"datasetName","decimalLongitude","decimalLatitude","scientificName"
"obis",-80.5894333,24.8737334,"Chaetodon striatus"
"obis",-82.9821333,24.7158333,"Chaetodon striatus"
"obis",-80.9144,24.69525,"Chaetodon striatus"
"obis",-64.6221084595,17.7637805939,"Chaetodon striatus"
"obis",-80.4822166,24.9320501,"Chaetodon striatus"
"obis",-64.8278121948,18.2477207184,"Chaetodon striatus"
"obis",-81.3851167,24.5679,"Chaetodon striatus"
"obis",-80.2291499,25.2043,"Chaetodon striatus"
"obis",-60.2351118,10.6519071,"Chaetodon striatus"
"obis",-80.14148,25.40296,"Chaetodon striatus"
"obis",-80.0783309937,19.6849327087,"Chaetodon striatus"
"obis",-80.2600166,25.1398667,"Chaetodon striatus"
"obis",-79.848611111,15.7939722,"Chaetodon striatus"
"obis",-81.0468167,24.6426333,"Chaetodon striatus"
"obis",-64.6871490479,18.3445396423,"Chaetodon striatus"
"obis",-64.6274795532,17.7900295258,"Chaetodon striatus"
"obis",-64.6603088379,17.7787303925,"Chaetodon striatus"
"obis",-80.85174,24.71118,"Chaetodon striatus"
"obis",-80.1432667,25.3530833,"Chaetodon striatus"
"obis",-82.799133,24.7318,"Chaetodon striatus"
"obis",-82.93455,24.55625,"Chaetodon striatus"
"obis",-80.3194832,25.0744333,"Chaetodon striatus"
"obis",-81.0504999,24.6458333,"Chaetodon striatus"
"obis",-80.4618666,24.95375,"Chaetodon striatus"
"obis",-68.2798,12.1557,"Chaetodon striatus"
"obis",-64.5678024292,17.7612991333,"Chaetodon striatus"
"obis",-64.2386703491,18.5640163422,"Chaetodon striatus"
"obis",-87.5361099243,19.1458339691,"Chaetodon striatus"
"obis",-81.1095,24.62675,"Chaetodon striatus"
"obis",-44.326,-23.137,"Chaetodon striatus"
"obis",-80.2242166,25.193,"Chaetodon striatus"
"obis",-63.2249984741,17.6149997711,"Chaetodon striatus"
"obis",-80.10131,25.50735,"Chaetodon striatus"
"obis",-60.997082,14.012658,"Chaetodon striatus"
"obis",-83.04205,24.63645,"Chaetodon striatus"
"obis",-80.1395667,25.3673833,"Chaetodon striatus"
"obis",-83.06114,24.67778,"Chaetodon striatus"
"obis",-81.8594667,24.4547833,"Chaetodon striatus"
"obis",-76.45,18.1833,"Chaetodon striatus"
"obis",-80.29105,25.1048,"Chaetodon striatus"
"obis",-67.94926,18.09474,"Chaetodon striatus"
"obis",-64.6040496826,17.7624607086,"Chaetodon striatus"
"obis",-80.3534499,25.0311,"Chaetodon striatus"
"obis",-80.5056333,24.9225167,"Chaetodon striatus"
"obis",-80.19486,25.24442,"Chaetodon striatus"
"obis",-81.5146026611,22.0360507965,"Chaetodon striatus"
"obis",-80.4473499,24.9686167,"Chaetodon striatus"
"obis",-80.2140333,25.2092167,"Chaetodon striatus"
"obis",-80.2567667,25.1509333,"Chaetodon striatus"
"obis",-80.21425,25.2177167,"Chaetodon striatus"
"obis",-80.5050499,24.9232167,"Chaetodon striatus"
"obis",-83.03725,24.61055,"Chaetodon striatus"
"obis",-82.8123333,24.7270833,"Chaetodon striatus"
"obis",-82.8085167,24.7289333,"Chaetodon striatus"
"obis",-64.6922225952,18.2836093903,"Chaetodon striatus"
"obis",-81.6389167,24.5302167,"Chaetodon striatus"
"obis",-87.9739303589,16.5263824463,"Chaetodon striatus"
"obis",-81.18395,24.613,"Chaetodon striatus"
"obis",-80.38355,25.003967,"Chaetodon striatus"
"obis",-78.983166,26.678721,"Chaetodon striatus"
"obis",-80.2063999,25.2852667,"Chaetodon striatus"
"obis",-80.4769668579,24.9398841858,"Chaetodon striatus"
"obis",-81.47005,24.53875,"Chaetodon striatus"
"obis",-64.6860961914,18.284368515,"Chaetodon striatus"
"obis",-64.6122207642,17.7879104614,"Chaetodon striatus"
"obis",-64.698128,18.313845,"Chaetodon striatus"
"obis",-80.6208333,24.8491667,"Chaetodon striatus"
"obis",-64.5718765259,17.798160553,"Chaetodon striatus"
"obis",-82.9776,24.6029,"Chaetodon striatus"
"obis",-64.5806732178,17.7655296326,"Chaetodon striatus"
"obis",-68.314,12.2051,"Chaetodon striatus"
"obis",-64.7861862183,18.3096408844,"Chaetodon striatus"
"obis",-81.0757167,24.6366333,"Chaetodon striatus"
"obis",-60.520882,11.302072,"Chaetodon striatus"
"obis",-82.7786331177,21.448633194,"Chaetodon striatus"
"obis",-61.74444444,12.06666667,"Chaetodon striatus"
"obis",-81.77473,24.47028,"Chaetodon striatus"
"obis",-80.1113581,25.5166858,"Chaetodon striatus"
"obis",-80.61981,24.84783,"Chaetodon striatus"
"obis",-81.656967,24.4902,"Chaetodon striatus"
"obis",-72.348905,18.555116,"Chaetodon striatus"
"obis",-80.4107666,24.9903834,"Chaetodon striatus"
"obis",-59.6447222222,13.2227777778,"Chaetodon striatus"
"obis",-81.2949667,24.5787833,"Chaetodon striatus"
"obis",-80.94575,24.6777,"Chaetodon striatus"
"obis",-83.01422,24.66847,"Chaetodon striatus"
"obis",-81.52415,24.5220333,"Chaetodon striatus"
"obis",-81.22595,24.59543,"Chaetodon striatus"
"obis",-80.09898,25.66949,"Chaetodon striatus"
"obis",-83.05809,24.67972,"Chaetodon striatus"
"obis",-64.6865768433,18.2835998535,"Chaetodon striatus"
"obis",-44.315,-23.193,"Chaetodon striatus"
"obis",-83.05657,24.61334,"Chaetodon striatus"
"obis",-80.5622,24.8841167,"Chaetodon striatus"
"obis",-81.80071,24.47097,"Chaetodon striatus"
"obis",-80.9591833,24.6739833,"Chaetodon striatus"
"obis",-64.5681991577,17.7629699707,"Chaetodon striatus"
"obis",-81.8732167,24.4535167,"Chaetodon striatus"
"obis",-83.0357667,24.7072833,"Chaetodon striatus"
"obis",-64.5895996094,17.7641201019,"Chaetodon striatus"
"obis",-81.52317,24.52218,"Chaetodon striatus"
"obis",-81.8755,24.46495,"Chaetodon striatus"
"obis",-81.8794499,24.4512334,"Chaetodon striatus"
"obis",-80.20065,25.2287167,"Chaetodon striatus"
"obis",-81.8541,24.4564167,"Chaetodon striatus"
"obis",-79.0006027222,20.840215683,"Chaetodon striatus"
"obis",-64.5710296631,17.7863502502,"Chaetodon striatus"
"obis",-81.1650999,24.6109167,"Chaetodon striatus"
"obis",-79.157395,25.238162,"Chaetodon striatus"
"obis",-60.5016670227,11.3055562973,"Chaetodon striatus"
"obis",-80.61466,24.84589,"Chaetodon striatus"
"obis",-83.03808,24.71058,"Chaetodon striatus"
"obis",-68.3266677856,12.1658334732,"Chaetodon striatus"
"obis",-64.606918335,17.7642803192,"Chaetodon striatus"
"obis",-64.6122194,17.7966667,"Chaetodon striatus"
"obis",-64.661239624,18.3555393219,"Chaetodon striatus"
"obis",-67.0434265137,17.9550304413,"Chaetodon striatus"
"obis",-64.5780105591,17.7643108368,"Chaetodon striatus"
"obis",-77.3566666,8.6721666,"Chaetodon striatus"
"obis",-81.95746,24.44595,"Chaetodon striatus"
"obis",-60.974445343,14.0522222519,"Chaetodon striatus"
"obis",-66.08705,18.45372,"Chaetodon striatus"
"obis",-44.25,-0.866666674614,"Chaetodon striatus"
"obis",-80.68415,24.8183333,"Chaetodon striatus"
"obis",-69.8873,19.6332,"Chaetodon striatus"
"obis",-71.5177001953,21.4832668304,"Chaetodon striatus"
"obis",-34.7533,-8.0699,"Chaetodon striatus"
"obis",-81.7037833,24.48225,"Chaetodon striatus"
"obis",-80.5019499,24.9258834,"Chaetodon striatus"
"obis",-80.7824833,24.745,"Chaetodon striatus"
"obis",-80.0688323975,19.6918334961,"Chaetodon striatus"
"obis",-77.6478805542,24.3012199402,"Chaetodon striatus"
"obis",-34.7337,-8.0788,"Chaetodon striatus"
"obis",-64.6605987549,18.3488006592,"Chaetodon striatus"
"obis",-81.7220499,24.4778334,"Chaetodon striatus"
"obis",-81.5681666,24.5105334,"Chaetodon striatus"
"obis",-72.4800033569336,11.8000001907349,"Chaetodon striatus"
"obis",-81.6771,24.48815,"Chaetodon striatus"
"obis",-80.6168166,24.8482,"Chaetodon striatus"
"obis",-64.8264083862,18.2466106415,"Chaetodon striatus"
"obis",-60.945,14.15,"Chaetodon striatus"
"obis",-44.407,-23.098,"Chaetodon striatus"
"obis",-81.8955,24.447833,"Chaetodon striatus"
"obis",-48.61666667,-27.98333333,"Chaetodon striatus"
"obis",-81.4750499,24.56395,"Chaetodon striatus"
"obis",-80.1904333,25.3115667,"Chaetodon striatus"
"obis",-80.35246,25.02884,"Chaetodon striatus"
"obis",-81.4157333,24.54085,"Chaetodon striatus"
"obis",-66.06164,10.5805,"Chaetodon striatus"
"obis",-64.621383667,17.7671203613,"Chaetodon striatus"
"obis",-83.0599975586,10.0100002289,"Chaetodon striatus"
"obis",-80.3709999,25.0141667,"Chaetodon striatus"
"obis",-81.2011489868,19.2917823792,"Chaetodon striatus"
"obis",-81.98915,24.43686,"Chaetodon striatus"
"obis",-64.5773162842,17.7425498962,"Chaetodon striatus"
"obis",-80.3726499,25.0164,"Chaetodon striatus"
"obis",-64.6172637939,17.7665901184,"Chaetodon striatus"
"obis",-38.448265,-16.449502,"Chaetodon striatus"
"obis",-60.5574989319,11.320555687,"Chaetodon striatus"
"obis",-80.1118832,25.5419167,"Chaetodon striatus"
"obis",-80.4143332,24.9862501,"Chaetodon striatus"
"obis",-80.7512333,24.7672834,"Chaetodon striatus"
"obis",-80.6149666,24.9041334,"Chaetodon striatus"
"obis",-81.3938333,24.6156667,"Chaetodon striatus"
"obis",-81.94735,24.47218,"Chaetodon striatus"
"obis",-81.7209999,24.4918667,"Chaetodon striatus"
"obis",-81.3463332,24.5622334,"Chaetodon striatus"
"obis",-83.05065,24.6871167,"Chaetodon striatus"
"obis",-81.85935,24.45511,"Chaetodon striatus"
"obis",-80.9699666,24.6982834,"Chaetodon striatus"
"obis",-80.10745,25.4983167,"Chaetodon striatus"
"obis",-83.04256,24.59583,"Chaetodon striatus"
"obis",-81.6898666,24.4989333,"Chaetodon striatus"
"obis",-87.6050033569,17.2259674072,"Chaetodon striatus"
"obis",-80.2189025879,25.2088832855,"Chaetodon striatus"
"obis",-81.8460666,24.4595167,"Chaetodon striatus"
"obis",-80.13065,25.40481,"Chaetodon striatus"
"obis",-81.5209999,24.5581667,"Chaetodon striatus"
"obis",-87.9350128174,17.3858833313,"Chaetodon striatus"
"obis",-80.2176666,25.2117833,"Chaetodon striatus"
"obis",-79.8756484985,19.6989173889,"Chaetodon striatus"
"obis",-64.6260070801,17.7837600708,"Chaetodon striatus"
"obis",-64.7113723755,18.3030700684,"Chaetodon striatus"
"obis",-80.7595333,24.76445,"Chaetodon striatus"
"obis",-80.0898833,25.7183,"Chaetodon striatus"
"obis",-82.9389667,24.5758167,"Chaetodon striatus"
"obis",-83.099767,24.619667,"Chaetodon striatus"
"obis",-64.631362915,17.7865390778,"Chaetodon striatus"
"obis",-76.5999984741,33.8100013733,"Chaetodon striatus"
"obis",-80.6219832,24.8417334,"Chaetodon striatus"
"obis",-64.6987075806,18.279460907,"Chaetodon striatus"
"obis",-88.0667,16.7833,"Chaetodon striatus"
"obis",-38.966389,-17.682222,"Chaetodon striatus"
"obis",-80.1453955,25.3841069,"Chaetodon striatus"
"obis",-83.01206,24.68235,"Chaetodon striatus"
"obis",-81.6911,24.4877167,"Chaetodon striatus"
"obis",-82.9553333,24.5648167,"Chaetodon striatus"
"obis",-83.04343,24.68281,"Chaetodon striatus"
"obis",-38.540013,-13.012102,"Chaetodon striatus"
"obis",-80.0988,25.58695,"Chaetodon striatus"
"obis",-83.050867,24.665483,"Chaetodon striatus"
"obis",-81.5666333,24.5155167,"Chaetodon striatus"
"obis",-81.3444332,24.56225,"Chaetodon striatus"
"obis",-80.1011666,25.5986667,"Chaetodon striatus"
"obis",-82.93983,24.56092,"Chaetodon striatus"
"obis",-79.9716339111,21.6771335602,"Chaetodon striatus"
"obis",-38.7066650391,-17.9624996185,"Chaetodon striatus"
"obis",-39.078611,-16.897778,"Chaetodon striatus"
"obis",-65.819338,18.043646,"Chaetodon striatus"
"obis",-81.234167,24.586117,"Chaetodon striatus"
"obis",-72.4701843262,21.6648330688,"Chaetodon striatus"
"obis",-81.8971833,24.44675,"Chaetodon striatus"
"obis",-64.6320724487,17.7682094574,"Chaetodon striatus"
"obis",-80.2845832,25.211,"Chaetodon striatus"
"obis",-80.6070999,24.9041334,"Chaetodon striatus"
"obis",-63.297000885,17.563999176,"Chaetodon striatus"
"obis",-80.2134667,25.2038333,"Chaetodon striatus"
"obis",-64.5921478271,17.779340744,"Chaetodon striatus"
"obis",-64.6092071533,17.7835903168,"Chaetodon striatus"
"obis",-44.235,-23.029,"Chaetodon striatus"
"obis",-81.5339833,24.5183167,"Chaetodon striatus"
"obis",-69.1503295898,12.3289718628,"Chaetodon striatus"
"obis",-40.2667,-20.25,"Chaetodon striatus"
"obis",-80.3623166,25.0528,"Chaetodon striatus"
"obis",-68.2918,12.1259,"Chaetodon striatus"
"obis",-80.5877761841,23.2422218323,"Chaetodon striatus"
"obis",-88.3442077637,22.3022727966,"Chaetodon striatus"
"obis",-82.975817,24.603133,"Chaetodon striatus"
"obis",-82.869567,24.613533,"Chaetodon striatus"
"obis",-80.1649832,25.3851,"Chaetodon striatus"
"obis",-64.6225280762,17.8061103821,"Chaetodon striatus"
"obis",-80.34512,25.03899,"Chaetodon striatus"
"obis",-80.2500499,25.15445,"Chaetodon striatus"
"obis",-81.9263833,24.44495,"Chaetodon striatus"
"obis",-80.1942,25.23945,"Chaetodon striatus"
"obis",-80.2266499,25.1978333,"Chaetodon striatus"
"obis",-80.4660666,24.94555,"Chaetodon striatus"
"obis",-87.5989303589,17.1384162903,"Chaetodon striatus"
"obis",-80.9019470215,23.2924995422,"Chaetodon striatus"
"obis",-81.0188833,24.6602667,"Chaetodon striatus"
"obis",-59.633333,13.1,"Chaetodon striatus"
"obis",-81.7284499,24.4666667,"Chaetodon striatus"
"obis",-81.94781,24.47851,"Chaetodon striatus"
"obis",-64.5900497437,17.797700882,"Chaetodon striatus"
"obis",-80.3773333,25.0081167,"Chaetodon striatus"
"obis",-80.4100667,24.9898,"Chaetodon striatus"
"obis",-81.6556167,24.4935833,"Chaetodon striatus"
"obis",-43.78333333,-1.533333333,"Chaetodon striatus"
"obis",-71.1681365967,21.3943004608,"Chaetodon striatus"
"obis",-81.4153666,24.5424667,"Chaetodon striatus"
"obis",-79.467414856,21.0795173645,"Chaetodon striatus"
"obis",-81.8155999,24.4648334,"Chaetodon striatus"
"obis",-80.2929333,25.1324667,"Chaetodon striatus"
"obis",-80.3739666,25.0104833,"Chaetodon striatus"
"obis",-80.3212667,25.078,"Chaetodon striatus"
"obis",-80.3683999,25.0148333,"Chaetodon striatus"
"obis",-79.974319458,19.6937999725,"Chaetodon striatus"
"obis",-81.0403499,24.6447833,"Chaetodon striatus"
"obis",-81.7048999,24.4987,"Chaetodon striatus"
"obis",-81.48843,24.54203,"Chaetodon striatus"
"obis",-79.35,29.8166667,"Chaetodon striatus"
"obis",-64.6279983521,17.7916202545,"Chaetodon striatus"
"obis",-34.8167,-7.5667,"Chaetodon striatus"
"obis",-78.9024353027,20.7723674774,"Chaetodon striatus"
"obis",-88.0380859375,17.3521499634,"Chaetodon striatus"
"obis",-64.5854568481,17.7675209045,"Chaetodon striatus"
"obis",-64.728187561,18.2695198059,"Chaetodon striatus"
"obis",-80.4661499,24.9432334,"Chaetodon striatus"
"obis",-75.8908333,9.8219444,"Chaetodon striatus"
"obis",-44.601,-23.063,"Chaetodon striatus"
"obis",-69,12,"Chaetodon striatus"
"obis",-80.3470833,25.0414833,"Chaetodon striatus"
"obis",-82.7729667,24.7048,"Chaetodon striatus"
"obis",-80.1085332,25.5977167,"Chaetodon striatus"
"obis",-81.6568333,24.4938334,"Chaetodon striatus"
"obis",-76.264622,23.900471,"Chaetodon striatus"
"obis",-80.2616833,25.1578,"Chaetodon striatus"
"obis",-81.54215,24.5167667,"Chaetodon striatus"
"obis",-81.4076999,24.5456,"Chaetodon striatus"
"obis",-67.050455,17.973282,"Chaetodon striatus"
"obis",-81.6764833,24.4880167,"Chaetodon striatus"
"obis",-81.8539667,24.4572,"Chaetodon striatus"
"obis",-81.585899353,21.5856494904,"Chaetodon striatus"
"obis",-82.84062,24.72263,"Chaetodon striatus"
"obis",-82.7950167,24.6349833,"Chaetodon striatus"
"obis",-82.94048,24.59872,"Chaetodon striatus"
"obis",-80.9629666,24.6860667,"Chaetodon striatus"
"obis",-64.98595,18.3445,"Chaetodon striatus"
"obis",-81.0885332,24.6320834,"Chaetodon striatus"
"obis",-81.62746,24.5029,"Chaetodon striatus"
"obis",-81.8990667,24.43975,"Chaetodon striatus"
"obis",-81.3457999,24.5612,"Chaetodon striatus"
"obis",-80.3667333,25.0169,"Chaetodon striatus"
"obis",-80.4150167,24.9855,"Chaetodon striatus"
"obis",-80.3164499,25.0747,"Chaetodon striatus"
"obis",-80.58603,24.8724,"Chaetodon striatus"
"obis",-82.9205667,24.5581833,"Chaetodon striatus"
"obis",-80.1584909,25.3343531,"Chaetodon striatus"
"obis",-81.66527,24.48176,"Chaetodon striatus"
"obis",-80.4021999,24.9972001,"Chaetodon striatus"
"obis",-60.9744444444,14.0522222222,"Chaetodon striatus"
"obis",-80.131233,25.388983,"Chaetodon striatus"
"obis",-80.1409999,25.36525,"Chaetodon striatus"
"obis",-80.2680666,25.1543667,"Chaetodon striatus"
"obis",-74.1927777,11.2958888,"Chaetodon striatus"
"obis",-63.2280006409,17.6496658325,"Chaetodon striatus"
"obis",-81.4235332,24.5441334,"Chaetodon striatus"
"obis",-82.5333367,25.6666633,"Chaetodon striatus"
"obis",-81.7263,24.4899667,"Chaetodon striatus"
"obis",-80.19135,25.2461833,"Chaetodon striatus"
"obis",-80.46045,24.9553667,"Chaetodon striatus"
"obis",-82.86197,24.71187,"Chaetodon striatus"
"obis",-80.139133,25.360617,"Chaetodon striatus"
"obis",-64.6680221558,17.7743606567,"Chaetodon striatus"
"obis",-81.8826333,24.4528833,"Chaetodon striatus"
"obis",-81.80905,24.4779167,"Chaetodon striatus"
"obis",-81.1080332,24.6235167,"Chaetodon striatus"
"obis",-82.82045,24.722033,"Chaetodon striatus"
"obis",-64.70402,18.33797,"Chaetodon striatus"
"obis",-80.45737,24.95619,"Chaetodon striatus"
"obis",-80.1036166,25.5381001,"Chaetodon striatus"
"obis",-83.06023,24.68772,"Chaetodon striatus"
"obis",-64.6302490234,17.8101806641,"Chaetodon striatus"
"obis",-80.1519666,25.3362833,"Chaetodon striatus"
"obis",-75.6853485107,10.1518669128,"Chaetodon striatus"
"obis",-80.2569166,25.13835,"Chaetodon striatus"
"obis",-82.996867,24.711333,"Chaetodon striatus"
"obis",-82.9902,24.7158833,"Chaetodon striatus"
"obis",-80.0897667,25.7438,"Chaetodon striatus"
"obis",-82.97454,24.57847,"Chaetodon striatus"
"obis",-44.596,-23.203,"Chaetodon striatus"
"obis",-83.0100021362,10,"Chaetodon striatus"
"obis",-80.2096666,25.2217333,"Chaetodon striatus"
"obis",-81.6778667,24.5026167,"Chaetodon striatus"
"obis",-81.8492666,24.4542,"Chaetodon striatus"
"obis",-83.038267,24.686717,"Chaetodon striatus"
"obis",-68.75,12.0166664124,"Chaetodon striatus"
"obis",-80.2583333,14.35,"Chaetodon striatus"
"obis",-82.7854,24.66105,"Chaetodon striatus"
"obis",-64.7269363403,18.3169708252,"Chaetodon striatus"
"obis",-61.473705,15.573908,"Chaetodon striatus"
"obis",-80.1048833,25.48995,"Chaetodon striatus"
"obis",-64.564956665,17.7570304871,"Chaetodon striatus"
"obis",-64.6444015503,17.7870502472,"Chaetodon striatus"
"obis",-80.3621667,25.0311833,"Chaetodon striatus"
"obis",-80.14183,25.36863,"Chaetodon striatus"
"obis",-80.2739333,25.12875,"Chaetodon striatus"
"obis",-81.2466812134,19.3586330414,"Chaetodon striatus"
"obis",-80.1751,25.37055,"Chaetodon striatus"
"obis",-81.54832,24.51589,"Chaetodon striatus"
"obis",-80.2484999,25.1721667,"Chaetodon striatus"
"obis",-81.40734,24.54575,"Chaetodon striatus"
"obis",-80.4188833,24.9820334,"Chaetodon striatus"
"obis",-81.5498,24.51835,"Chaetodon striatus"
"obis",-81.722855,24.479377,"Chaetodon striatus"
"obis",-80.1018499,25.5363333,"Chaetodon striatus"
"obis",-67.0638809204,17.914150238,"Chaetodon striatus"
"obis",-80.12988,25.41107,"Chaetodon striatus"
"obis",-83.08085,24.677283,"Chaetodon striatus"
"obis",-80.1002499,25.5627501,"Chaetodon striatus"
"obis",-64.6246337891,17.7983398438,"Chaetodon striatus"
"obis",-64.5782699585,17.7888908386,"Chaetodon striatus"
"obis",-80.1056666,25.5744,"Chaetodon striatus"
"obis",-80.45605,24.9494167,"Chaetodon striatus"
"obis",-80.3451666,25.03895,"Chaetodon striatus"
"obis",-68.283,12.083,"Chaetodon striatus"
"obis",-80.4227332,25.0031167,"Chaetodon striatus"
"obis",-64.6378631592,17.7662200928,"Chaetodon striatus"
"obis",-80.9194999,24.6897334,"Chaetodon striatus"
"obis",-82.93549,24.55095,"Chaetodon striatus"
"obis",-76.9831695557,26.6033325195,"Chaetodon striatus"
"obis",-64.5733108521,17.7822208405,"Chaetodon striatus"
"obis",-80.41715,25.0107333,"Chaetodon striatus"
"obis",-64.6087875366,17.7863693237,"Chaetodon striatus"
"obis",-82.92205,24.5562333,"Chaetodon striatus"
"obis",-83.076067,24.6157,"Chaetodon striatus"
"obis",-80.86915,24.7079833,"Chaetodon striatus"
"obis",-63.2588348389,17.6293334961,"Chaetodon striatus"
"obis",-81.5208333,24.5223334,"Chaetodon striatus"
"obis",-72.173248291,21.8301506042,"Chaetodon striatus"
"obis",-80.1419,25.36507,"Chaetodon striatus"
"obis",-78.170861,18.446674,"Chaetodon striatus"
"obis",-81.12805,24.61793,"Chaetodon striatus"
"obis",-81.6845999,24.5540667,"Chaetodon striatus"
"obis",-64.641456604,17.7819004059,"Chaetodon striatus"
"obis",-81.0544167,24.6456667,"Chaetodon striatus"
"obis",-81.86306,24.45674,"Chaetodon striatus"
"obis",-83.04533,24.68775,"Chaetodon striatus"
"obis",-83.0730167,24.6606333,"Chaetodon striatus"
"obis",-81.78496,24.46945,"Chaetodon striatus"
"obis",-80.6578,24.8261667,"Chaetodon striatus"
"obis",-81.2472305298,21.8333339691,"Chaetodon striatus"
"obis",-81.6660167,24.49225,"Chaetodon striatus"
"obis",-80.2597999,25.1398833,"Chaetodon striatus"
"obis",-77.333375,26.769066,"Chaetodon striatus"
"obis",-80.1245666,25.4855667,"Chaetodon striatus"
"obis",-87.9244,17.4103,"Chaetodon striatus"
"obis",-82.01094,24.48116,"Chaetodon striatus"
"obis",-80.36283,25.02176,"Chaetodon striatus"
"obis",-82.8773833,24.59175,"Chaetodon striatus"
"obis",-80.6287999,24.9072667,"Chaetodon striatus"
"obis",-82.97565,24.57564,"Chaetodon striatus"
"obis",-72.143951416,21.3880825043,"Chaetodon striatus"
"obis",-74.4557167,11.0733667,"Chaetodon striatus"
"obis",-87.8297195435,18.2108325958,"Chaetodon striatus"
"obis",-81.51824,24.52346,"Chaetodon striatus"
"obis",-80.2028166,25.2227833,"Chaetodon striatus"
"obis",-80.18622,25.27367,"Chaetodon striatus"
"obis",-81.70633,24.49683,"Chaetodon striatus"
"obis",-59.647171,13.19133,"Chaetodon striatus"
"obis",-82.95048,24.56753,"Chaetodon striatus"
"obis",-82.3040847778,21.5608005524,"Chaetodon striatus"
"obis",-60.8966667,14.42,"Chaetodon striatus"
"obis",-64.7015304565,18.3336696625,"Chaetodon striatus"
"obis",-83.03769,24.61323,"Chaetodon striatus"
"obis",-64.5727462769,17.7895107269,"Chaetodon striatus"
"obis",-80.1213,25.435683,"Chaetodon striatus"
"obis",-82.9880333,24.7143667,"Chaetodon striatus"
"obis",-40.286914,-20.308658,"Chaetodon striatus"
"obis",-80.11692,25.43975,"Chaetodon striatus"
"obis",-83.02104,24.64002,"Chaetodon striatus"
"obis",-64.6551437378,17.7798595428,"Chaetodon striatus"
"obis",-81.8597666,24.45495,"Chaetodon striatus"
"obis",-80.2186332,25.21845,"Chaetodon striatus"
"obis",-80.6773666,24.8150333,"Chaetodon striatus"
"obis",-80.2807332,25.11965,"Chaetodon striatus"
"obis",-81.6382833,24.5304,"Chaetodon striatus"
"obis",-81.8553833,24.4560167,"Chaetodon striatus"
"obis",-82.93568,24.65932,"Chaetodon striatus"
"obis",-80.1114499,25.5415,"Chaetodon striatus"
"obis",-65.59008,18.08964,"Chaetodon striatus"
"obis",-81.389,24.56669,"Chaetodon striatus"
"obis",-80.3498999,25.0335667,"Chaetodon striatus"
"obis",-81.71464,24.4798,"Chaetodon striatus"
"obis",-64.9907302856,18.3178672791,"Chaetodon striatus"
"obis",-64.7005462646,18.3496704102,"Chaetodon striatus"
"obis",-64.699180603,18.3017902374,"Chaetodon striatus"
"obis",-80.10008,25.73496,"Chaetodon striatus"
"obis",-82.97632,24.57258,"Chaetodon striatus"
"obis",-80.6229666,24.8484334,"Chaetodon striatus"
"obis",-77,26.6166667938,"Chaetodon striatus"
"obis",-81.5363833,24.5223667,"Chaetodon striatus"
"obis",-80.09933,25.52489,"Chaetodon striatus"
"obis",-65.035532,18.357326,"Chaetodon striatus"
"obis",-81.8407166,24.4622167,"Chaetodon striatus"
"obis",-81.5643333,24.5090833,"Chaetodon striatus"
"obis",-80.9638499,24.6728167,"Chaetodon striatus"
"obis",-64.95998,18.1877,"Chaetodon striatus"
"obis",-79.7409515381,19.7581825256,"Chaetodon striatus"
"obis",-80.5809,24.8708333,"Chaetodon striatus"
"obis",-80.1016,24.6684,"Chaetodon striatus"
"obis",-75.585069,10.308042,"Chaetodon striatus"
"obis",-81.64875,24.4976667,"Chaetodon striatus"
"obis",-80.3967499,25.00175,"Chaetodon striatus"
"obis",-80.2245499,25.2969,"Chaetodon striatus"
"obis",-80.37703,25.00662,"Chaetodon striatus"
"obis",-83.0594167,24.6106667,"Chaetodon striatus"
"obis",-80.5039833,24.9229833,"Chaetodon striatus"
"obis",-80.48484,24.93638,"Chaetodon striatus"
"obis",-80.4520667,24.9517167,"Chaetodon striatus"
"obis",-80.8450167,24.7143333,"Chaetodon striatus"
"obis",-80.3639499,25.0221667,"Chaetodon striatus"
"obis",-78.7029800415,20.6355991364,"Chaetodon striatus"
"obis",-81.4076666,24.5453334,"Chaetodon striatus"
"obis",-80.2096667,25.2225333,"Chaetodon striatus"
"obis",-64.7255020142,18.2698001862,"Chaetodon striatus"
"obis",-80.2026999,25.2224833,"Chaetodon striatus"
"obis",-80.0432510376,19.6692504883,"Chaetodon striatus"
"obis",-78.7723007202,9.59469985962,"Chaetodon striatus"
"obis",-68.9697036743164,12.1230001449585,"Chaetodon striatus"
"obis",-78.0408325195,22.4249992371,"Chaetodon striatus"
"obis",-64.6587677002,18.3344802856,"Chaetodon striatus"
"obis",-81.87885,24.4430167,"Chaetodon striatus"
"obis",-80.55105,24.9337167,"Chaetodon striatus"
"obis",-82.9691167,24.6428667,"Chaetodon striatus"
"obis",-80.9431,24.6763,"Chaetodon striatus"
"obis",-64.6757888794,18.3294506073,"Chaetodon striatus"
"obis",-80.3262499,25.0715,"Chaetodon striatus"
"obis",-61,14.5830001831,"Chaetodon striatus"
"obis",-82.84145,24.7232333,"Chaetodon striatus"
"obis",-83.07918,24.68175,"Chaetodon striatus"
"obis",-62.9824981689,17.4640007019,"Chaetodon striatus"
"obis",-80.5709333,24.8871667,"Chaetodon striatus"
"obis",-64.6478500366,17.7149295807,"Chaetodon striatus"
"obis",-82.98837,24.67028,"Chaetodon striatus"
"obis",-79.8506925,15.8041408,"Chaetodon striatus"
"obis",-80.2489666,25.1483,"Chaetodon striatus"
"obis",-38.988333,-18.020278,"Chaetodon striatus"
